F0101;Glaciers blancs, noirs et pierreux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1801;Pelouses médio-européennes hyperpiétinées des interstices de pavés à sagine rampante (Sagina procumbens);Capsella bursa-pastoris;Euphorbia humifusa;Euphorbia maculata;Herniaria glabra;Matricaria discoidea;Poa annua;Polycarpon tetraphyllum;Polygonum aviculare;Sagina apetala;Sagina procumbens;Senecio viscosus;Tripleurospermum inodorum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1802;Pelouses médio-européennes hyperpiétinées d'espèces annuelles sur sols limono-sableux à graveleux;Capsella bursa-pastoris;Cynodon dactylon;Digitaria sanguinalis;Eragrostis minor;Herniaria glabra;Lepidium didymum;Lepidium squamatum;Matricaria chamomilla;Matricaria discoidea;Matricaria recutita;Plantago coronopus;Plantago major;Poa annua;Polygonum aviculare;Puccinellia distans;Scleranthus annuus;Senecio vulgaris;Spergula rubra;Trifolium repens;Veronica serpyllifolia subsp. serpyllifolia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1803;Pelouses méditerranéennes thermophiles hyperpiétinées d'espèces annuelles sur sols argileux;Capsella bursa-pastoris;Crassula tillaea;Lepidium squamatum;Matricaria discoidea;Phleum arenarium;Plantago coronopus;Poa annua;Polycarpon tetraphyllum;Polygonum aviculare;Rostraria cristata;Sagina apetala;Spergula rubra;Trifolium suffocatum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1804;Pelouses médio-européennes thermophiles hyperpiétinées d'espèces annuelles sur sols argileux;Capsella bursa-pastoris;Descurainia sophia;Hordeum murinum;Lactuca serriola;Lepidium ruderale;Lepidium squamatum;Matricaria chamomilla;Matricaria discoidea;Plantago coronopus;Plantago major;Poa annua;Polygonum aviculare;Sclerochloa dura;Sonchus oleraceus;Trifolium repens;Verbena officinalis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1805;Pelouses vivaces méditerranéennes piétinées à trèfle fraise (Trifolium fragiferum) et à chiendent pied- de-poule (Cynodon dactylon);Agrostis stolonifera;Bupleurum tenuissimum;Carex spicata;Cichorium intybus;Convolvulus arvensis;Cynodon dactylon;Dittrichia viscosa;Erigeron canadensis;Gastridium ventricosum;Imperata cylindrica;Juncus compressus;Leontodon saxatilis;Lolium perenne;Lotus angustissimus;Lotus glaber;Matricaria chamomilla;Medicago arabica;Mentha aquatica;Mentha pulegium;Ononis spinosa;Petrorhagia prolifera;Plantago coronopus;Plantago major;Poa annua;Potentilla reptans;Prunella vulgaris;Scirpoides holoschoenus;Teucrium scordium;Trifolium bocconei;Trifolium fragiferum;Trifolium lappaceum;Trifolium repens;Trifolium resupinatum;Verbena officinalis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1806;Pelouses vivaces mésophiles piétinées des sols tassés à ivraie vivace (Lolium perenne) et à grand plantain (Plantago major) des étages planitiaire à montagnard;Bellis perennis;Capsella bursa-pastoris;Cichorium intybus;Cynodon dactylon;Daucus carota;Hypochaeris radicata;Juncus effusus;Juncus tenuis;Lolium perenne;Lotus glaber;Matricaria discoidea;Medicago lupulina;Phleum pratense;Plantago lanceolata;Plantago major subsp. major;Poa annua;Polygonum aviculare;Potentilla reptans;Prunella vulgaris;Ranunculus repens;Trifolium fragiferum;Trifolium repens;Verbena officinalis;Veronica serpyllifolia subsp. serpyllifolia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1807;Pelouses piétinées de montagne des replats nitrophiles bien enneigés, à pâturin couché (Poa supina);Alchemilla connivens;Barbarea intermedia;Blitum bonus-henricus;Capsella bursa-pastoris;Carex leporina;Carum carvi;Cerastium cerastoides;Corydalis intermedia;Corydalis solida;Gagea fragifera;Phleum rhaeticum;Plantago alpina;Plantago major;Poa alpina;Poa supina;Polygonum aviculare;Ranunculus acris subsp. friesianus;Rorippa islandica;Rumex alpinus;Sagina saginoides;Scorzoneroides autumnalis;Taraxacum alpinum;Trifolium repens;Trifolium thalii;Veronica serpyllifolia subsp. humifusa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1901;Végétations médio-européennes compagnes des cultures extensives sur sol acide;Anthemis arvensis;Anthoxanthum aristatum;Apera spica-venti;Aphanes arvensis;Aphanes australis;Arabidopsis thaliana;Arenaria serpyllifolia;Arnoseris minima;Camelina microcarpa;Cerastium semidecandrum;Draba verna;Erodium cicutarium;Ervilia hirsuta;Ervum tetraspermum;Filago arvensis;Galeopsis segetum;Glebionis segetum;Gypsophila muralis;Herniaria glabra;Holosteum umbellatum;Hypochaeris glabra;Lathyrus nissolia;Linaria arvensis;Logfia gallica;Lycopsis arvensis;Matricaria chamomilla;Matricaria discoidea;Mibora minima;Myosotis discolor;Ornithopus perpusillus;Papaver argemone;Ranunculus sardous;Raphanus raphanistrum;Rumex acetosella;Sagina apetala;Scleranthus annuus;Silene gallica;Spergula arvensis;Spergula segetalis;Teesdalia nudicaulis;Trifolium arvense;Valerianella dentata;Veronica polita;Veronica triphyllos;Vicia angustifolia;Vicia villosa;Viola arvensis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1902;Végétations médio-européennes compagnes des cultures extensives de céréales sur sol argilo-calcaire;Adonis aestivalis;Adonis flammea;Aethusa cynapium;Agrostemma githago;Androsace maxima;Anisantha sterilis;Asperula arvensis;Bifora radians;Buglossoides arvensis;Bupleurum rotundifolium;Camelina microcarpa;Caucalis platycarpos;Chaenorrhinum minus;Conringia orientalis;Cyanus segetum;Delphinium consolida;Euphorbia exiqua;Euphorbia falcata;Fallopia convolvulus;Gagea villosa;Galium tricornutum;Kickxia spuria;Lathyrus aphaca;Legousia speculum-veneris;Lysimachia arvensis;Melampyrum arvense;Neslia paniculata;Papaver rhoeas;Polycnemum majus;Ranunculus arvensis;Scandix pecten-veneris;Stachys annua;Thymelaea passerina;Valerianella dentata;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1903;Végétations méditerranéennes compagnes des cultures extensives de céréales sur sol argilo-calcaire;Adonis aestivalis;Adonis flammea;Agrostemma githago;Anchusa italica;Androsace maxima;Asperula arvensis;Bifora radians;Bupleurum rotundifolium;Camelina microcarpa;Caucalis platycarpos;Centaurea benedicta;Ceratocephala falcata;Conringia orientalis;Cyanus segetum;Delphinium consolida;Euphorbia falcata;Fallopia convolvulus;Fumaria vaillantil;Galium tricornutum;Gladiolus italicus;Iberis pinnata;Legousia hybrida;Legousia speculum-veneris;Myagrum perfoliatum;Neslia paniculata subsp. thracica;Papaver hybridum;Papaver rhoeas;Polygonum bellardii;Ranunculus arvensis;Thymelaea passerina;Turgenia latifolia;Vaccaria hispanica;Valerianella coronata;Valerianella echinata;Veronica triloba;Vicia narbonensis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1904;Végétations méditerranéennes compagnes des terrains sarclés sur sol eutrophe;Ammi majus;Anchusa italica;Anthemis arvensis;Arenaria serpyllifolia;Calendula arvensis;Capsella bursa-pastoris;Cerinthe major;Chenopodium album;Chrozophora tinctoria;Convolvulus arvensis;Coronilla scorpioides;Cota tinctoria;Datura stramonium;Delphinium ajacis;Diplotaxis erucoides;Euphorbia chamaesyce;Euphorbia helioscopia;Euphorbia peplus;Euphorbia segetalis;Fumaria officinalis;Heliotropium europaeum;Helminthotheca echioides;Kickxia elatine;Kickxia spuria;Lamium amplexicaule;Malva neglecta;Medicago monspeliaca;Medicago rigidula;Pallenis spinosa;Papaver dubium;Rumex pulcher subsps. woodsii;Salvia verbenaca;Trigonella foenum-graeaum;Vicia segetalis;Visnaga daucoides;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1905;Végétations médio-européennes compagnes des terrains sarclés sur sol sablo-limoneux, neutre à peu acide;Amaranthus albus;Amaranthus blitum;Amaranthus hybridus;Amaranthus retroflexus;Ambrosia artemisiifolia;Anthemis arvensis;Atriplex patula;Cerastium glomeratum;Chenopodium album;Digitaria ischaemum;Digitaria sanguinalis;Echinochloa crus-galli;Erodium cicutarium;Fallopia convolvulus;Fumaria capreolata;Galinsoga parviflora;Galinsoga quadriradiata;Geranium molle;Lipandra polysperma;Lycopsis arvensis;Misopates orontium;Oxalis dillenii;Oxalis fontana;Panicum capillare;Panicum dichotomiflorum;Panicum miliaceum;Scleranthus annuus;Setaria italica;Setaria pumila;Setaria verticillata;Solanum nigrum;Sorghum halepense;Spergula arvensis;Stachys arvensis;Thlaspi arvense;Tripleurospermum inodorum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1906;Végétations médio-européennes compagnes des terrains sarclés sur sol argilo-calcaire;Aethusa cynapium subsp. cynapium;Allium flexum;Allium oleraceum;Allium vineale;Calendula arvensis;Capsella bursa-pastoris;Chaenorrhinum minus;Chenopodiastrum hybridum;Crepis pulchra;Digitaria sanguinalis;Euphorbia helioscopia;Euphorbia peplus;Euphorbia platyphyllos;Fumaria officinalis;Gagea villosa;Geranium dissectum;Geranium rotundifolium;Geranium pusillum;Lamium amplexicaule;Lamium purpureum;Lepidium campestre;Lysimachia foemina;Mercurialis annua;Muscari neglectum;Ornithogalum umbellatum;Oxalis fontana;Papaver rhoeas;Polygonum aviculare;Portulaca oleracea;Senecio vulgaris;Sinapis alba;Solanum nigrum;Sonchus oleraceus;Thlaspi arvense;Torilis nodosa;Tulipa sylvestris subsp. sylvestris;Valerianella locusta;Veronica agrestis;Veronica persica;Veronica polita;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2001;Friches subnitrophiles d'annuelles et de bisannuelles vernales à vélar officinal (Sisymbrium officinale);Amaranthus retroflexus;Anisantha sterilis;Anisantha tectorum;Apera spica-venti;Arabis auriculata;Asperugo procumbens;Atriplex patula;Atriplex prostrata;Berteroa incana;Brassica nigra;Capsella bursa-pastoris;Chenopodium album;Clypeola jonthlaspi;Crepis setosa;Descurainia sophia;Erigeron canadensis;Geum heterocarpum;Hordeum murinum;Hornugia petraea;Lactuca serriola;Lactuca virosa;Lepidium ruderale;Lepidium virginicum;Polygonum aviculare;Scandix stellata;Senecio viscosus;Sisymbrium altissimum;Sisymbrium austriacum;Sisymbrium officinale;Sonchus oleraceus;Telephium imperati;Thlaspi arvense;Tripleurospermum inodorum;Viola tricolor;Vulpia bromoides;Vulpia myuros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2002;Friches subnitrophiles d'annuelles et de bisannuelles tardivernales à mauve à feuilles rondes (Malva neglecta);Amaranthus retroflexus;Anisantha madritensis;Atriplex patula;Bromus hordeaceus;Capsella bursa-pastoris;Chenopodium vulvaria;Erigeron canadensis;Euphorbia peplus;Hordeum murinum;Hyoscyamus niger;Lepidium ruderale;Malva neglecta;Matricaria chamomilla;Mercurialis annua;Oxybasis glauca;Poa annua;Polygonum aviculare;Rumex pulcher;Senecio vulgaris;Sisymbrium irio;Sisymbrium officinale;Solanum nigrum;Stellaria media;Tordylium maximum;Tripleurospermum inodorum;Urtica urens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2003;Friches subnitrophiles d'affinités méditerranéennes à lorge des rats (Hordeum murinum);Anisantha madritensis;Anisantha sterilis;Anisantha tectorum;Arenaria serpyllifolia;Bromus hordeaceus;Capsella bursa-pastoris;Centaurea calcitrapa;Cerastium pumilum;Chenopodium vulvaria;Convolvulus arvensis;Diplotaxis tenuifolia;Erigeron canadensis;Euphorbia helioscopia;Holosteum umbellatum;Hordeum murinum;Lepidium squamatum;Polygonum aviculare;Setaria verticillata;Sisymbrium officinale;Urtica urens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2004;Friches très nitrophiles d'annuelles et de bisannuelles à chénopodes (Chenopodiastrum spp. et Chenopodium spp.);Amaranthus deflexus;Amaranthus hybridus;Amaranthus retroflexus;Atriplex patula;Atriplex prostrata;Ballota nigra subsp. foetida;Brassica nigra;Capsella bursa-pastoris;Chenopodiastrum hybridum;Chenopodiastrum murale;Chenopodium album;Chenopodium vulvaria;Crepis foetida;Diplotaxis tenuifolia;Erballium elaterium;Heliotropium europaeum;Hordeum murinum;Lactuca serriola;Marrubium vulgare;Poa annua;Polygonum aviculare;Portulaca oleracea;Rumex pulcher;Senecio vulgaris;Setaria italica;Setaria verticillata;Solanum nigrum;Sonchus oleraceus;Stellaria media;Urtica urens;Xanthium spinosum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2005;Friches herbacées rudérales méditerranéennes à chardon-marie (Silybum marianum) et à ortie pilulifère (Urtica pilulifera) des sols épais;Anisantha sterilis;Anisantha tectorum;Avena fatua;Calendula arvensis;Carduus nigrescens;Carthamus lanatus;Catapodium rigidum;Centaurea aspera;Cichorium intybus;Cirsium vulgare;Cnicus benedictus;Crepis bursifolia;Echium vulgare;Erodium ciconium;Euphorbia helioscopia;Frodium malacoides;Geranium molle;Geranium rotundifolium;Hedypnois rhagadioloides;Hordeum murinum;Hyoscyamus niger;Lactuca serriola;Marrubium vulgare;Medicago minima;Medicago rigidula;Mercurialis annua;Plantago lagopus;Rostraria cristata;Salvia verbenaca;Silybum marianum;Sonchus oleraceus;Torilis nodosa;Trigonella gladiata;Urtica pilulifera;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2006;Friches herbacées rudérales méditerranéennes à grands chardons des sols caillouteux;Anisantha madritensis;Astragalus hamosus;Brachypodium distachyon;Carduus pycnocephalus;Carduus tenuiflorus;Carthamus lanatus;Centaurea aspera;Centaurea calcitrapa;Centaurea solstitialis;Chondrilla juncea;Cichorium intybus;Cnicus benedictus;Crepis foetida;Crepis nicaeensis;Echium vulgare;Erodium ciconium;Foeniculum vulgare;Geranium rotundifolium;Hedypnois rhagadioloides;Hordeum murinum;Isatis tinctoria;Lactuca saligna;Marrubium vulgare;Medicago minima;Nigella damascena;Onopordum acanthium;Onopordum illyricum;Onopordum nervosum;Pallenis spinosa;Papaver hybridum;Picnomon acarna;Plantago lagopus;Rostraria cristata;Ruta montana;Salvia verbenaca;Scolymus hispanicus;Trifolium stellatum;Trigonella gladiata;Verbascum pulverulentum;Xanthium spinosum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2007;Friches nitrophiles et thermophiles à onopordon à feuilles d'acanthe (Onopordum acanthium) et à bisannuelles;Artemisia absinthium;Artemisia vulgaris;Ballota nigra subsp. foetida;Berteroa incana;Carduus nutans;Carthamus lanatus;Centaurea solstitialis;Chondrilla juncea;Cirsium arvense;Cirsium eriophorum;Cirsium ferox;Convolvulus arvensis;Cynoglossum officinale;Daucus carota;Echinops sphaerocephalus;Echium vulgare;Hyoscyamus niger;Leonurus cardiaca;Lepidium draba;Marrubium vulgare;Onopordum acanthium;Potentilla neglecta;Reseda lutea;Rumex crispus;Rumex pulcher;Salvia aethiopis;Silene latifolia;Silybum marianum;Tragopogon dubius;Verbascum densiflorum;Verbascum pulverulentum;Verbascum thapsus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2008;Ourlets rudéraux et friches pluriannuelles mésophiles à carotte sauvage (Daucus carota) et à mélilot blanc (Trigonella alba);Achillea millefolium;Ambrosia artemisiifolia;Anisantha sterilis;Arrhenatherum elatius;Artemisia vulgaris;Brachypodium rupestre;Buddleja davidii;Capsella bursa-pastoris;Chondrilla juncea;Cirsium arvense;Crepis foetida;Crepis setosa;Dactylis glomerata;Daucus carota;Dipsacus fullonum;Echium vulgare;Elytrigia repens;Erigeron annuus;Erigeron canadensis;Helminthotheca echioides;Hypericum perforatum;Jacobaea erucifolia;Lactuca serriola;Linaria vulgaris;Malva alcea;Pastanica sativa;Picris hieracioides;Poa compressa;Poterium sanguisorba;Reseda lutea;Rumex obtusifolius;Sambucus nigra;Sonchus asper;Sonchus oleraceus;Tanacetum vulgare;Trigonella alba;Trigonella officinalis;Verbascum lychnitis;Verbascum thapsus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2009;Friches herbacées rudérales à bardanes (Arctium spp.) des étages planitiaire à montagnard;Anthriscus sylvestris subsp. sylvestris;Arctium lappa;Arctium minus;Arctium tomentosum;Armoracia rusticana;Artemisia verlotiorum;Artemisia vulgaris;Ballota nigra subsp. foetida;Blitum bonus-henricus;Borago officinalis;Buddleja davidii;Bunias orientalis;Carduus crispus;Cirsium arvense;Conium maculatum;Dipsacus fullonum;Galeopsis tetrahit;Geranium pyrenaicum;Heracleum sphondylium;Lamium album;Leonurus cardiaca;Malva sylvestris;Melissa officinalis;Mentha longifolia;Reseda lutea;Reynoutria X bohemica;Robinia pseudoacacia;Rumex obtusifolius;Rumex patientia;Sambucus ebulus;Sambucus nigra;Silene latifolia;Sisymbrium officinale;Solidago gigantea;Urtica dioica;Verbascum pulverulentum;Verbascum thapsus;Verbena officinalis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2010;Reposoirs à oseille des Alpes (Rumex alpinus) des étages subalpin et alpin;Achillea millefolium;Adenostyles alliariae;Alchemilla monticola;Blitum bonus-henricus;Capsella bursa-pastoris;Cirsium spinosissimum;Dactylis glomerata;Deschampsia cespitosa;Gagea fragifera;Gagea lutea;Geranium pyrenaicum;Geranium sylvaticum;Jacobaea alpina;Phleum rhaeticum;Poa alpina;Poa supina;Ranunculus aconitifolius;Rumex alpinus;Silene dioica;Urtica dioica;Veratrum album;Veronica serpyllifolia subsp. humifusa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2011;Friches mésophiles semi-rudérales médio-européennes à chiendent rampant (Elytrigia repens) et à liseron des champs (Convolvulus arvensis);Achillea millefolium;Agrimonia eupatoria;Allium vineale;Artemisia verlotiorum;Asparagus officinalis;Brachypodium rupestre;Bromopsis inermis;Calamagrostis epigejos;Cirsium arvense;Convolvulus arvensis;Crataegus monogyna;Crepis foetida;Daucus carota;Diplotaxis tenuifolia;Echium vulgare;Elytrigia campestris;Elytrigia intermedia;Elytrigia repens;Equisetum arvense;Erigeron acris;Falcaria vulgaris;Jacobaea vulgaris;Lactuca perennis;Lactuca serriola;Lepidium draba;Linaria vulgaris;Medicago sativa;Picris hieracioides;Poa compressa;Potentilla reptans;Prunus spinosa;Reseda lutea;Rumex crispus;Saponaria officinalis;Silene latifolia;Sonchus arvensis;Sonchus asper;Tanacetum vulgare;Tussilago farfara;Urtica dioica;Vicia segetalis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2012;Friches thermophiles semi-rudérales supraméditerranéennes à falcaire commune (Falcaria vulgaris) et à pâturin à feuilles étroites (Poa langustifolia);Anisantha diandra;Asparagus officinalis;Avena barbata;Chondrilla juncea;Convolvulus arvensis;Convolvulus cantabrica;Cota tinctoria;Crepis foetida;Daucus carota;Diplotaxis tenuifolia;Echium vulgare;Elytrigia campestris;Elytrigia intermedia;Elytrigia repens;Chamaenerion dodonaei;Equisetum ramosissimum;Eryngium campestre;Euphorbia cyparissias;Falcaria vulgaris;Lathyrus tuberosus;Lepidium draba;Melica ciliata;Muscari comosum;Poa pratensis subsp. angustifolia;Saponaria officinalis;Silene latifolia;Sonchus asper;Tanacetum vulgare;Tragopogon dubius;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2013;Friches thermophiles semi-rudérales méditerranéennes à faux millet (Oloptum miliaceum);Allium oleraceum;Aristolochia clematitis;Arundo donax;Asparagus acutifolius;Bituminaria bituminosa;Brachypodium retusum;Daucus carota subsp. maximus;Dittrichia viscosa;Echium vulgare;Euphorbia characias;Foeniculum vulgare;Geranium rotundifolium;Helichrysum stoechas;Helminthotheca echioides;Lactuca perennis;Lepidium graminifolium;Lotus hirsutus;Muscari neglectum;Oloptum miliaceum;Osyris alba;Phagnalon sordidum;Picris hieracioides;Plantago coronopus;Plantago lagopus;Plumbago europaea;Reichardia picroides;Seseli galloprovinciale;Silene italica;Sonchus oleraceus;Spartium junceum;Teucrium polium;Thymus vulgaris;Tragopogon dubius;Verbascum boerhavin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2014;Friches thermophiles semi-rudérales intra-alpines à armoise absinthe (Artemisia absinthium) et à chiendent intermédiaire (Elytrigia intermedia);Achillea collina;Achillea nobilis;Allium sphaerocephalon;Brachypodium rupestre;Bromus squarrosus;Calamagrostis epigejos;Calepina irregularis;Carduus nutans;Cerastium arvense subsp. strictum;Cichorium intybus;Cirsium arvense;Convolvulus arvensis;Diplotaxis tenuifolia;Echinops sphaerocephalus;Echium vulgare;Elytrigia intermedia;Elytrigia repens;Eryngium campestre;Galium album;Isatis tinctoria;Lactuca viminea;Lepidium draba;Linaria vulgaris;Medicago sativa subsp. falcata;Poa compressa;Poa pratensis subsp. angustifolia;Reseda lutea;Saponaria officinalis;Silene vulgaris;Sisymbrium strictissimum;Tragopogon dubius;Turritis glabra;Tussilago farfara;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2101;Ourlets herbacés nitrophiles à égopode podagraire (Aegopodium podagraria) des lisières hygrodines;Aegopodium podagraria;Aethusa cynapium subsp. elata;Allium scorodoprasum;Anthriscus sylvestris;Arrhenatherum elatius;Carduus crispus;Carduus personata;Chaerophyllum aureum;Chaerophyllum hirsutum;Cirsium arvense;Cruciata laevipes;Dactylis glomerata;Dichoropetalum carvifolia;Dipsacus pilosus;Elymus caninus;Elytrigia repens;Gagea lutea;Galium aparine;Geranium pyrenaicum;Geranium sylvaticum;Geum urbanum;Heracleum sphondylium;Lamium album;Lamium galeobdolon subsp. montanum;Lamium maculatum;Myrrhis odorata;Petasites hybridus;Poa trivialis;Rumex obtusifolius;Sambucus ebulus;Silene dioica;Urtica dioica;Vicia sepium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
